DateTime,SPX.GI,DJI.GI,IXIC.GI,GSPTSE.GI,IBOVESPA.GI,MERV.GI,MXX.GI,FTSE.GI,FCHI.GI,GDAXI.GI,FTSEMIB.FI,IBEX.GI,SSMI.GI,BFX.GI,AEX.GI,N225.GI,SENSEX.BO,STI.GI,AS51.GI,KS11.GI,000001.SH,399001.SZ,000300.SH,HSI.HI,NZ50.GI,SETI.GI,136647.MI,IPSA.GI,ISEQ.GI,BVLX.GI,KAX.GI,HEX.GI,OSEAX.GI,OMXS30.GI
2012/02/09,1351.95,12890.46,2927.23,12497.94,65530.4883,2749,38242.28,5895.47,3424.71,6788.8,16653.83,8902.1,6169.63,2270.63,325.12,9002.24,17830.75,2981.17,4282.8672,2014.62,2349.589,9560.727,2529.231,21010.01,3326.74,1117.17,420.770697,4403.95,3118.62,2228.57,437.97,6049.83,471.77,1077.119
2012/02/10,1342.64,12801.23,2903.88,12389.42,63997.8594,2721.89,38149.22,5852.39,3373.14,6692.96,16361.04,8797.1,6130.66,2230.78,320.09,8947.17,17748.69,2960,4245.3286,1993.71,2351.981,9590.954,2533.624,20783.86,3348.13,1112.91,413.859241,4410.74,3101.84,2210.89,437.68,5990.15,473.36,1065.366
2012/02/13,1351.77,12874.04,2931.39,12398.69,65691.5313,2757.51,38204.33,5905.7,3384.55,6738.47,16369.28,8788.3,6177.44,2258.1,322.61,8999.18,17772.84,2976.34,4285.1348,2005.74,2351.855,9585.076,2531.981,20887.4,3340.02,1117.4,400.943092,4433.59,3098.26,2233.07,444.97,6028.34,472.27,1074.306
2012/02/14,1350.5,12878.28,2931.83,12354.47,65038.5313,2725.17,37831.87,5899.87,3375.64,6728.19,16445.91,8771.9,6163.82,2234.38,321.87,9052.07,17848.57,2987.41,4242.8271,2002.64,2344.771,9543.775,2522.107,20917.83,3330.33,1106.41,412.06402,4435.18,3093.44,2229.46,442.18,6022.01,471.05,1069.641
2012/02/15,1343.23,12780.95,2915.83,12362.03,65368.4883,2725.47,37864.55,5892.16,3390.35,6757.94,16513.21,8741.6,6198.34,2232.61,322.86,9260.34,18202.41,3011.68,4253.396,2025.32,2366.702,9673.439,2549.607,21365.23,3293.87,1126.48,409.532047,4477.48,3131.8,2220.68,453.12,6081.93,476.5,1082.696
2012/02/16,1358.04,12904.08,2959.85,12485.59,66141.7031,2767.66,38212.24,5885.38,3393.25,6751.96,16369.66,8558.1,6217.28,2258.24,325.18,9238.1,18153.99,2977.2,4181.8594,1997.45,2356.86,9622.83,2536.074,21277.28,3286.45,1120.25,409.345028,4490.66,3131.94,2206.67,448.72,6068.33,477.53,1088.182
2012/02/17,1361.23,12949.87,2951.78,12458.3,66203.5,2798.83,37914.7,5905.07,3439.62,6848.03,16547.21,8657,6237.69,2280.8,327.93,9384.17,18289.35,3000.59,4195.8789,2023.47,2357.181,9615.339,2537.086,21491.62,3289,1129.93,412.314909,4545.9,3175.86,2209.05,450.81,6174.08,476.49,1099.548
2012/02/20,1361.23,12949.87,2951.78,12458.3,66203.5,2798.83,38296.68,5945.25,3472.54,6948.25,16724.22,8818.1,6242.99,2304.33,332.58,9485.09,18289.35,3021.19,4256.105,2024.9,2363.597,9616.649,2540.706,21424.79,3315.57,1135.92,420.880331,4540.95,3207.26,2218.22,457.14,6291.35,480.84,1111.965
2012/02/21,1362.21,12965.69,2948.57,12623.36,66203.5,2798.83,37859.48,5928.2,3465.24,6908.18,16710.86,8767.1,6237.82,2287.08,330.51,9463.02,18428.61,3025.07,4291.2046,2024.24,2381.43,9695.87,2562.453,21478.72,3337.32,1140.39,419.5662,4525.33,3183.72,2203.96,453.9,6255.54,480.65,1106.415
2012/02/22,1357.66,12938.67,2933.17,12701.26,66092.7734,2838.62,37912.55,5916.55,3447.37,6843.87,16557.62,8657,6192.42,2258.97,326.77,9554,18145.25,2995.59,4293.1123,2028.65,2403.587,9862.535,2597.476,21549.28,3328.23,1137.82,430.168321,4519.44,3166.84,2205.71,451.26,6198.61,482.04,1096.058
2012/02/23,1363.46,12984.69,2956.98,12731.28,65819.6172,2818.09,38027.84,5937.89,3447.31,6809.46,16312.3,8527.7,6200.97,2253.15,326.22,9595.57,18078.5,2968.34,4286.1855,2007.8,2409.554,9918.942,2606.256,21380.99,3323.16,1140.07,435.946784,4494.72,3170.7,2169.36,452.97,6157.74,479.57,1096.165
2012/02/24,1365.74,12982.95,2963.75,12725.77,65942.7266,2762.61,37945.22,5935.13,3467.03,6864.43,16487.53,8527.7,6184.13,2262.24,324.91,9647.38,17923.57,2978.08,4306.7788,2019.89,2439.628,10124.154,2648.017,21406.86,3319.76,1146.14,430.479598,4512.17,3200.25,2193.43,455.32,6243.23,484.52,1100.013
2012/02/27,1367.59,12981.51,2966.16,12700.38,65241.4883,2762.61,37785.72,5915.55,3441.45,6849.6,16308.6,8537.2,6143.92,2253.88,324.98,9633.93,17445.75,2946.78,4267.3662,1991.16,2447.057,10177.332,2656.573,21217.86,3303.45,1135.04,433.884577,4495.32,3191.31,2182.44,449.34,6140.39,486.99,1093.566
2012/02/28,1372.18,13005.12,2986.76,12740.47,65958.7813,2682.09,38021.42,5927.91,3453.99,6887.63,16345.3,8526.7,6125.09,2266.19,325.55,9722.52,17731.12,2969.73,4262.7378,2003.69,2451.857,10161.86,2662.463,21568.73,3309.8,1146.26,427.355676,4520.79,3181.26,2199.27,454.54,6124,488.86,1102.165
2012/02/29,1365.68,12952.07,2966.89,12644.01,65811.7266,2648.22,37816.69,5871.51,3452.45,6856.08,16351.41,8465.9,6109.93,2275.86,324.25,9723.24,17752.68,2994.06,4298.5488,2030.25,2428.487,10054.845,2634.143,21680.08,3322.53,1160.9,420.127804,4535.6,3208.32,2201.17,453.77,6135,487.95,1101.761
2012/03/01,1374.09,12980.3,2988.97,12723.46,66809.7969,2748.75,38033.45,5931.25,3499.73,6941.77,16830.6,8547.7,6128.28,2288.65,326.55,9707.37,17583.97,2978.84,4255.5469,2030.25,2426.115,10060.957,2633.345,21387.96,3330.85,1164.98,420.328397,4559.81,3238.64,2220.39,457.05,6139.82,487.16,1104.58
2012/03/02,1369.63,12977.57,2976.19,12643.82,67781.6016,2757.3,38327.43,5911.13,3501.17,6921.37,16902.51,8563.4,6149.37,2295.91,327.85,9777.03,17636.8,2993.49,4273.1055,2034.63,2460.693,10299.935,2679.934,21562.26,3375.81,1165.15,434.595893,4552.34,3265.81,2233.25,457.04,6168.8,487.93,1105.105
2012/03/05,1364.33,12962.81,2950.48,12523.95,66964.0313,2690.58,38155.27,5874.82,3487.54,6866.46,16787.15,8453.5,6153.91,2282.25,325.64,9698.59,17362.87,2991.8,4262.9653,2016.06,2445.002,10226.438,2662.698,21265.31,3387.84,1157.95,453.81772,4506.41,3226.24,2219.54,455.05,6125.57,482.49,1097.419
2012/03/06,1343.36,12759.15,2910.32,12298.63,65114.1484,2651.6,37487.63,5765.8,3362.56,6633.11,16218.06,8166.6,6047.53,2209.89,317.53,9637.63,17173.29,2932.01,4204.731,2000.36,2410.445,10093.814,2621.052,20806.25,3401.83,1153.16,437.614437,4483.75,3132.57,2161.56,443.68,5909.22,469.19,1057.565
2012/03/07,1352.63,12837.33,2935.69,12350.16,66016.7578,2687.97,37548.54,5791.41,3392.33,6671.11,16398.89,8161.8,6102.54,2239.96,319.64,9576.06,17145.52,2913.16,4143.6626,1982.15,2394.794,10054.865,2603.005,20627.78,3403.05,1153.16,434.240667,4480.32,3148.63,2182.76,446.43,6005.38,474.2,1062.635
2012/03/08,1365.91,12907.94,2970.42,12461.93,66908.3906,2683.96,37815.43,5859.73,3478.36,6834.54,16664.25,8307.4,6153.93,2270.47,325.11,9768.96,17145.52,2970.38,4171.0425,2000.76,2420.276,10171.128,2635.791,20900.73,3413.79,1168.31,420.146803,4515.34,3237.51,2208.89,447.68,6098.9,482.72,1091.309
2012/03/09,1370.87,12922.02,2988.34,12503.62,66703.9609,2665.2,37691.01,5887.49,3487.48,6880.21,16479.2,8282.7,6188.51,2281.9,326.03,9929.74,17503.24,2963.15,4211.9883,2018.3,2439.462,10334.384,2664.302,21086,3433.82,1158.71,421.665118,4520.31,3266.85,2227.4,456.16,6087.71,484.49,1089.804
2012/03/12,1371.09,12959.71,2983.66,12428.01,66384.7578,2642.21,37590.17,5892.75,3490.06,6901.35,16457.19,8180.2,6189.86,2281.08,326.1,9889.86,17587.67,2962.18,4196.6875,2002.5,2434.859,10300.503,2654.402,21134.18,3452.37,1150.18,416.403052,4525.67,3210.03,2198.73,456.08,6081.35,480.76,1092.312
2012/03/13,1395.95,13177.68,3039.88,12537.69,68394.3281,2711.94,38019.76,5955.91,3550.16,6995.91,16799.01,8376.8,6260.02,2320.13,331.49,9899.08,17813.62,2989.07,4247.6157,2025.04,2455.795,10427.243,2681.073,21339.7,3470.81,1153.56,414.498198,4529.01,3267.41,2229.58,459.94,6167.95,486.18,1106.123
2012/03/14,1394.28,13194.1,3040.73,12377.9,68257.2188,2709.6,37971.44,5945.43,3564.51,7079.42,16850.32,8391.1,6300.43,2328.56,333.2,10050.52,17919.3,3026.4,4287.1777,2045.08,2391.23,10094.891,2605.106,21307.89,3498.99,1164.36,424.826754,4551.5,3279.93,2212.08,458.29,6183.85,491.24,1115.664
2012/03/15,1402.6,13252.76,3056.37,12455.82,67749.4922,2744.09,38134.57,5940.72,3580.21,7144.45,16993.31,8426.7,6332.22,2343.98,335.1,10123.28,17675.85,3025.84,4277.7661,2043.76,2373.774,10086.556,2585.546,21353.53,3533.73,1171.34,428.01392,4580.63,3321.24,2204.42,457.64,6205.71,490.04,1121.104
2012/03/16,1404.17,13232.62,3055.26,12496.96,67684.1328,2765.22,38258.45,5965.58,3594.83,7157.82,17081.69,8486.3,6341.33,2366.11,336.17,10129.83,17466.2,3010.68,4276.1582,2034.44,2404.736,10279.302,2623.52,21317.85,3505.02,1189.56,419.244791,4585.95,3359.34,2196.53,458.93,6240.54,491.81,1123.354
2012/03/19,1409.75,13239.13,3078.32,12479.7,67730.3125,2757.2,38258.45,5961.11,3577.88,7154.22,17133.42,8591.8,6326.56,2374.29,336.12,10141.99,17273.37,2990.09,4290.7988,2047,2410.184,10296.165,2630.013,21115.29,3485.97,1189.5,420.49708,4644.31,3335.5,2212.69,458.08,6250.04,493.81,1121.391
2012/03/20,1405.52,13170.19,3074.15,12430.7,67295.5625,2692.93,38055.27,5891.41,3530.83,7054.94,16953.62,8567.5,6296.16,2351.95,332.05,10141.99,17316.18,3002.73,4275.0225,2042.15,2376.839,10116.391,2584.445,20888.24,3487.01,1196.6,425.28549,4614.38,3306.18,2221.52,456.98,6163.45,486.32,1104.616
2012/03/21,1402.89,13124.62,3075.32,12436.49,66860.0469,2718.83,38434.51,5891.95,3527.37,7071.32,16734.75,8490.9,6290,2345.61,330.78,10086.49,17601.71,3005.63,4254.2529,2027.23,2378.195,10090.436,2587.793,20856.63,3481.96,1207.67,428.008605,4620.51,3299.25,2225.8,456.62,6071.66,484.64,1088.761
2012/03/22,1392.78,13046.14,3063.32,12361.81,65828.1875,2673.78,38323.51,5845.65,3472.46,6981.26,16450.68,8353.6,6249.56,2323.27,326.92,10127.08,17196.47,2979.25,4273.6787,2026.12,2375.772,10038.954,2583.747,20901.56,3474.65,1191,427.956452,4586.78,3262.76,2203.87,449.85,5991.39,479.35,1077.343
2012/03/23,1397.11,13080.73,3067.92,12465.66,65812.9531,2711.87,38334.9,5854.89,3476.18,6995.62,16485.24,8281.8,6240.33,2338.31,326.19,10011.47,17361.74,2990.08,4270.3867,2026.83,2349.539,9885.25,2552.94,20668.8,3449.3,1194.44,433.565091,4617.69,3264.51,2204.89,447.66,6020.41,484.81,1084.294
2012/03/26,1416.51,13241.63,3122.57,12574.79,66684.5938,2691.76,38863.15,5902.7,3501.98,7079.23,16619.11,8224.7,6283.26,2362.61,330.23,10018.24,17052.78,2974.5,4262.8013,2019.19,2350.599,9946.136,2555.442,20668.86,3471.92,1188.32,442.806184,4659.97,3275.44,2221.76,453.21,6106.05,490.67,1102.883
2012/03/27,1412.52,13197.73,3120.35,12512.04,66037.3516,2691.98,38956.32,5869.55,3469.59,7078.9,16498.73,8140.3,6269.38,2349.67,328.99,10255.15,17257.36,3018.91,4301.3325,2039.76,2347.179,9841.383,2547.143,21046.91,3483.96,1207.29,427.434923,4689.64,3278.63,2217.24,446.3,6043.13,485.63,1095.423
2012/03/28,1405.54,13126.21,3104.96,12413.86,65079.3398,2684.18,38910.68,5808.99,3430.15,6998.8,16451.71,7980.8,6250.43,2322.92,325.62,10182.57,17121.62,3015.98,4343.5142,2031.74,2284.881,9531.149,2474.9,20885.42,3486.51,1204.01,424.53076,4668.23,3286.2,2206.28,449.64,6017.81,482.49,1083.924
2012/03/29,1403.28,13145.82,3095.36,12339.36,64871.9883,2658.74,39125.35,5742.03,3381.12,6875.15,15908.85,7911,6176.26,2296.47,321.09,10114.79,17058.61,2994.09,4337.9048,2014.41,2252.16,9418.225,2443.122,20609.39,3495.44,1203.91,418.232969,4650.07,3233.14,2180.91,438.87,5939.06,475.58,1058.324
2012/03/30,1408.47,13212.04,3091.57,12392.18,64510.9688,2683.99,39521.24,5768.45,3423.81,6946.83,15980.07,8008,6235.51,2324.05,323.51,10083.56,17404.2,3010.46,4335.2417,2014.04,2262.788,9410.262,2454.899,20555.58,3509.55,1196.77,421.637643,4671.28,3254.81,2188.88,444.71,6035.35,481.84,1074.476
2012/04/05,1398.08,13060.14,3080.5,12103.11,63691.1797,2557.46,39398.88,5723.67,3319.81,6775.26,15216.02,7660.5,6163.49,2253.73,314.91,9767.61,17486.02,2986.2,4319.8472,2028.77,2302.241,9709.026,2512.832,20593,3467.98,1182.41,421.786233,4647.99,3202.47,2133.02,453.71,5827.14,476.62,1036.397
2012/04/06,1398.08,13060.14,3080.5,12103.11,63691.1797,2557.46,39398.88,5723.67,3319.81,6775.26,15216.02,7660.5,6163.49,2253.73,314.91,9688.45,17486.02,2986.2,4319.8472,2029.03,2306.553,9786.186,2519.83,20593,3467.98,1182.41,425.934913,4647.99,3202.47,2133.02,453.71,5827.14,476.62,1036.397
2012/04/09,1382.2,12929.59,3047.08,12018.5,62923.2109,2522.18,39432.15,5723.67,3319.81,6775.26,15216.02,7660.5,6163.49,2253.73,314.91,9546.26,17222.14,2960.1,4319.8472,1997.08,2285.777,9710.909,2495.146,20593,3467.98,1182.41,426.418742,4606.02,3202.47,2133.02,453.71,5827.14,476.62,1036.397
2012/04/10,1358.59,12715.93,2991.22,11935.29,61738.2813,2497.05,39035.17,5595.55,3217.6,6606.43,14458.88,7433.6,6061.43,2213.94,305.91,9538.02,17243.84,2982.44,4292.2632,1994.41,2305.863,9795.968,2519.788,20356.24,3475.1,1165.61,427.664918,4569.42,3141.69,2103.73,449.12,5653.57,462.55,1013.625
2012/04/11,1368.71,12805.39,3016.46,12026.76,61293.1406,2503.9,39167.14,5634.74,3237.69,6674.73,14689.84,7576.7,6059.82,2234.4,307.77,9458.74,17199.4,2946.44,4246.125,1994.41,2308.925,9802.321,2520.036,20140.67,3465.39,1154.49,436.252376,4547.14,3139.34,2120.8,448.12,5620.8,465.28,1026.796
2012/04/12,1387.57,12986.58,3055.55,12214.65,63058,2562.68,39357.81,5710.46,3269.79,6743.24,14869.91,7520,6125.39,2264.36,310.88,9524.79,17332.62,2978.14,4280.6401,1986.63,2350.864,10007.652,2570.436,20327.32,3487.09,1169.45,444.965191,4549.72,3195.83,2110.95,454.36,5614.62,471.35,1049.856
2012/04/13,1370.26,12849.59,3011.33,12040.39,62105.6016,2502.08,38444.01,5651.79,3189.09,6583.9,14359.5,7250.6,6072.12,2229.68,306.12,9637.99,17094.51,2987.82,4323.3091,2008.91,2359.161,10043.715,2580.454,20701.04,3487.17,1169.45,440.972879,4527.46,3180.22,2096.66,451.04,5528.27,467.29,1027.717
2012/04/16,1369.57,12921.41,2988.4,12037.59,61954.5508,2459.56,39054.84,5666.28,3205.28,6625.19,14411.24,7209.1,6124.91,2239.35,306.02,9470.64,17150.95,2992.12,4302.335,1992.63,2357.026,10000.309,2574.044,20610.64,3473.5,1169.45,447.771087,4519.46,3176.09,2078.69,455.97,5527.39,466.98,1036.414
2012/04/17,1390.78,13115.54,3042.82,12136.94,62698.8711,2378.52,39355.17,5766.95,3292.51,6801,14942.05,7373.3,6200.27,2291.24,313.18,9464.71,17357.94,2986.59,4288.7861,1985.3,2334.985,9839.915,2541.883,20562.31,3480.54,1160.23,452.425395,4517.98,3222.64,2108.4,461,5669.12,477.19,1055.245
2012/04/18,1385.14,13032.75,3031.45,12128.89,63010.4805,2357.67,39330.12,5745.29,3240.29,6732.03,14580.15,7079.2,6173.35,2258.37,309.99,9667.26,17392.39,3000.58,4348.6641,2004.53,2380.848,10069.533,2599.908,20780.73,3522.76,1168.05,451.636777,4520.74,3224.85,2086.21,460.74,5605.58,476.26,1036.146
2012/04/19,1376.92,12964.1,3007.56,12153.69,62618.4102,2352.83,39395.64,5744.55,3174.02,6671.22,14287.27,6908.1,6203.78,2237.52,306.76,9588.38,17503.71,3008.21,4362.73,1999.86,2378.634,10015.406,2596.056,20995.01,3525.19,1185.34,448.213424,4541.04,3210.53,2079.19,463.76,5558.12,475.23,1041.636
2012/04/20,1378.53,13029.26,3000.45,12147.28,62494.0781,2338.48,39354.86,5772.15,3188.58,6750.12,14401.78,7040.6,6237.79,2246.31,309.2,9561.36,17373.84,2994.48,4366.5029,1974.65,2406.863,10131.035,2626.839,21010.64,3516.23,1194.6,447.447324,4594.44,3232.64,2079.41,462.98,5566.54,476.09,1055.728
2012/04/23,1366.94,12927.17,2970.45,11988.95,61539.3789,2309.85,38961.79,5665.57,3098.37,6523,13849.55,6846.6,6114.83,2191.4,301.27,9542.17,17096.68,2962.35,4352.4321,1972.63,2388.588,10076.051,2606.038,20624.39,3513.45,1189.35,446.974632,4551.45,3162.44,2042.9,454.98,5420.33,463.55,1007.322
2012/04/24,1371.97,13001.56,2961.6,11980.1,61971.1406,2311.18,38849.08,5709.49,3169.32,6590.41,14192.77,6999.9,6124.84,2204.22,304.68,9468.04,17207.29,2974.37,4360.4468,1963.42,2388.834,10041.887,2604.866,20677.16,3519.857,1199.86,446.095932,4565.2,3178.51,2454.54,456.19,5563.85,470.97,1026.622
2012/04/25,1390.69,13090.72,3029.63,12111.06,61750.3789,2277.08,39066.01,5718.89,3233.46,6704.5,14606.43,7118.9,6150.57,2243.2,308,9561.01,17151.29,2979.78,4360.4468,1961.98,2406.813,10162.006,2625.99,20646.29,3519.857,1201.36,450.576643,3917.65,3217.95,2088.55,457.43,5685.49,474.91,1041.669
2012/04/26,1399.98,13204.62,3050.61,12145.85,62198.0586,2270.81,39324.14,5748.72,3229.32,6739.9,14509.96,7027.1,6122.41,2209.9,310.55,9561.83,17130.67,2981.47,4375.2012,1964.04,2404.697,10201.654,2631.487,20809.71,3520.822,1209.27,447.622608,4559.34,3213.38,2053.2,456.98,5607.69,477,1035.007
2012/04/27,1403.36,13228.31,3069.2,12237.75,61691.2109,2271.86,39324.14,5777.11,3266.27,6801.32,14778.9,8808.3,6116.36,2220.9,310.75,9520.89,17134.25,2981.58,4362.0508,1975.35,2396.316,10180.393,2626.157,20741.45,3531.658,1211.78,450.875124,4575.54,3242.59,2071.16,454.59,5716.57,474,1056.672
2012/05/02,1402.31,13268.57,3059.85,12230.12,62423.5586,2241.71,39597.42,5758.11,3226.33,6710.77,14213.17,6831.9,6108.77,2210.48,306.87,9380.25,17301.91,3006.14,4435.9072,1999.07,2438.436,10424.942,2683.487,21309.08,3614.972,1239.06,450.22272,4554.39,3268.45,2081.61,459.38,5619.9,474.14,1051.483
2012/05/03,1391.57,13206.59,3024.3,12014.9,62104.1484,2195.22,39580.05,5766.55,3223.36,6694.44,14118.13,6851.9,6097.68,2194.98,306.44,9380.25,17151.19,3000.94,4428.957,1995.11,2440.08,10468.375,2691.518,21249.53,3576.704,1240.03,444.746336,4521.01,3252.53,2079.2,489.12,5615.89,476.73,1059.899
2012/05/04,1369.1,13038.27,2956.34,11871.23,60820.9297,2215.34,39408.61,5655.06,3161.97,6561.47,13918.57,6876,6056.79,2166.75,300.95,9380.25,16831.08,2990.59,4396.0371,1989.15,2452.014,10573.597,2715.879,21086,3549.776,1227.41,450.846216,4529.21,3162.96,2069.29,489.12,5472.23,466.9,1031.947
2012/05/07,1369.58,13008.53,2957.76,11860.66,61220.4297,2248.37,40045.51,5655.06,3214.22,6569.48,14275.35,7063.2,6040.18,2180.42,304.74,9119.14,16912.71,2924.95,4301.29,1956.44,2451.947,10612.893,2717.778,20536.65,3540.13,1227.41,458.633806,4545.65,3162.96,2082.63,459.54,5510.5,468.08,1030.711
2012/05/08,1363.72,12932.09,2946.27,11704.74,60365.4805,2384.26,39214.64,5554.55,3124.8,6444.74,13936.7,7006.9,5977.8,2170.61,300.59,9181.65,16546.18,2931.98,4314.3501,1967.01,2448.884,10524.68,2709.116,20484.75,3552.064,1231.04,464.542253,4520.62,3106.44,2090.44,457.38,5446.95,455.45,1018.545
2012/05/09,1354.58,12835.06,2934.71,11675.01,59786.1211,2335.01,39122.82,5530.05,3118.65,6475.31,13771.82,6812.7,5936.13,2159.99,300.07,9045.06,16479.58,2900.91,4275.0811,1950.29,2408.587,10294.577,2657.514,20330.64,3559.471,1207.25,466.390944,4492.75,3118.35,2076.75,449.25,5422.67,456.49,1018.534
2012/05/10,1357.99,12855.04,2933.64,11736.17,59702.0508,2307.04,39170.9,5543.95,3130.17,6518,14004.94,7045.7,5926.6,2187.25,302.94,9009.65,16420.05,2903.6,4295.5508,1944.93,2410.23,10277.617,2657.214,20227.28,3569.054,1190.65,466.090782,4485.53,3135.98,2087.07,451.57,5479.1,463.62,1026.501
2012/05/11,1353.39,12820.6,2933.82,11694.67,59445.2109,2304.61,38888.79,5575.52,3129.77,6579.93,14045.35,6995.6,5954.88,2184.43,305.28,8953.31,16292.98,2883.4,4285.0688,1917.13,2394.983,10211.406,2636.917,19964.63,3548.064,1191.01,461.32791,4476.3,3157.65,2093.32,453.61,5517.59,464.58,1032.412
2012/05/14,1338.35,12695.35,2902.58,11488.53,57539.6094,2234.38,38352.11,5465.52,3057.99,6451.97,13660.87,6809.4,5875.66,2134.55,298.05,8973.84,16215.84,2864.12,4296.9932,1913.73,2380.725,10093.377,2615.534,19735.04,3555.356,1165.51,454.177113,4414.92,3088.31,2052.87,443.62,5319.43,456.44,1004.872
2012/05/15,1330.66,12632,2893.76,11343.05,56237.9688,2214.05,37939.63,5437.62,3039.27,6401.06,13311.36,6700.7,5865.16,2103.19,296.24,8900.74,16328.25,2876.7,4266.2759,1898.96,2374.843,10131.81,2617.374,19894.31,3534.915,1184.55,442.634918,4357.9,3084.74,2019.67,439.41,5233.04,458.59,999.224
2012/05/16,1324.8,12598.55,2874.04,11326.08,55887.5703,2160.44,37511.08,5405.25,3048.67,6384.26,13283.55,6611.5,5872.73,2103.81,294.99,8801.17,16030.09,2831.15,4165.5278,1840.53,2346.192,9916.466,2574.647,19259.83,3514.509,1171.23,438.877513,4313.7,3084.48,1984.25,440.45,5184.94,455.71,986.939
2012/05/17,1304.86,12442.49,2813.69,11330.68,54038.1992,2121.52,37261.24,5338.38,3011.99,6308.96,13089.26,6537.9,5872.73,2081.2,290.23,8876.59,16070.48,2822.61,4157.4131,1845.24,2378.886,10079.478,2613.942,19200.93,3521.511,1173.56,432.800456,4277.33,3026.01,1931.08,440.45,5184.94,455.71,986.939
2012/05/18,1295.22,12369.38,2778.79,11280.64,54513.1602,2134.85,36875.33,5267.62,3008,6271.22,13048.9,6566.7,5797.76,2073.88,288.77,8611.31,16152.75,2779.1,4046.458,1782.46,2344.52,9903.094,2573.976,18951.85,3501.442,1154.44,428.09565,4239.71,3014.26,1926.99,440.45,5068.04,442.52,955.984
2012/05/21,1315.99,12504.48,2847.21,11280.64,56590.2383,2193.71,37512.41,5304.48,3027.15,6331.04,13012.04,6524,5814.59,2093.8,290.54,8633.89,16183.26,2790.16,4073.623,1799.13,2348.3,9977.563,2587.231,18922.32,3493.388,1135.16,440.192719,4239.71,3031.09,1923.54,442.21,5133.82,447.72,975.966
2012/05/22,1316.63,12502.81,2839.08,11451.78,55038.75,2239.24,37481.19,5403.28,3084.09,6435.6,13456.03,6661.3,5910.2,2142.41,295.95,8729.29,16026.41,2823.75,4121.0039,1828.69,2373.307,10180.268,2627.525,19039.15,3529.858,1131.52,438.735377,4236.99,3087.81,1961.5,447.2,5254.46,454.75,1000.529
2012/05/23,1318.86,12496.15,2850.12,11564.8,54619.4805,2288.6,37422.38,5266.41,3003.27,6285.75,12960.87,6440.5,5817.91,2089.49,289.16,8556.6,15948.1,2780.42,4067.0349,1808.62,2363.437,10143.201,2616.869,18786.19,3510.198,1110.7,431.096598,4201.45,3034.98,1906.08,437.87,5087.15,440.86,974.561
2012/05/24,1320.68,12529.75,2839.38,11566.07,54063,2340.26,37553.21,5350.05,3038.25,6315.89,13107.8,6534.4,5852.44,2113.6,292.08,8563.38,16222.3,2779.53,4055.8479,1814.47,2350.973,9984.58,2595.26,18666.4,3496.187,1125.78,424.955706,4221.18,3054.78,1912.72,439.67,5120,443.96,986.618
2012/05/25,1317.82,12454.83,2837.53,11576.47,54463.1602,2340.26,37486.25,5351.53,3047.94,6339.94,13154.8,6543,5865.19,2119.44,292.76,8580.39,16217.82,2772.75,4029.2461,1824.17,2333.553,9884.959,2573.103,18713.41,3486.231,1132.83,435.672769,4254.61,3091.87,1941.04,443.94,5115.27,444.69,985.029
2012/05/28,1317.82,12454.83,2837.53,11566.15,55212.6914,2354.31,37642.8,5356.34,3042.97,6323.19,13057.26,6401.2,5865.19,2117.66,292.76,8593.15,16416.84,2787.22,4068.0249,1824.17,2361.367,10104.101,2614.689,18800.99,3462.255,1139.93,433.391932,4260.62,3103.72,1935.57,443.94,5111.49,444.69,985.12
2012/05/29,1332.42,12580.69,2870.99,11609.3,54633.0586,2314.24,38126.85,5391.14,3084.7,6396.84,13107.13,6251.7,5914.73,2130.19,295.27,8657.08,16438.58,2801.85,4114.4111,1849.91,2389.636,10214.736,2650.854,19055.46,3478.294,1153.66,431.378017,4269.38,3143.32,1923.24,444.09,5163.48,447.13,1001.833
2012/05/30,1313.32,12419.86,2837.36,11433.22,53797.9102,2264.92,38070.67,5297.28,3015.58,6280.8,12872.58,6090.4,5902.82,2105.8,290.66,8633.19,16312.15,2783.95,4094.229,1844.86,2384.668,10162.34,2642.258,18690.22,3481.344,1138.63,433.977357,4270.76,3103.56,1902.93,435.72,5065.92,440.41,986.607
2012/05/31,1310.33,12393.45,2827.34,11513.21,54490.4102,2256.74,37872.95,5320.86,3017.01,6264.38,12873.84,6089.8,5850.18,2093.56,290.09,8542.73,16218.53,2772.54,4076.2581,1843.47,2372.234,10141.41,2632.042,18629.52,3488.286,1141.5,427.815507,4318.16,3077.03,1901.99,432.26,4986.13,437.22,975.978
2012/06/01,1278.04,12118.57,2747.48,11361.2,53402.8984,2215.18,37182.37,5260.19,2950.47,6050.29,12739.98,6065,5777.47,2054.02,283.77,8440.25,15965.16,2745.71,4063.8821,1834.51,2373.436,10145.804,2632.998,18558.34,3451.996,1115.19,429.179298,4280.51,3013.95,1869.5,419.65,4858.61,430.26,956.7
2012/06/04,1278.18,12101.46,2760.01,11335.77,53416.75,2210.41,37059.78,5260.19,2954.49,5978.23,12891.96,6239.5,5713.34,2049.25,283.07,8295.63,15988.4,2698.9,3985.0249,1783.13,2308.55,9874.518,2559.026,18185.59,3451.996,1115.19,419.591857,4206.68,3013.95,1877.95,415.45,4802.12,423.98,946.117
